"C0301666","THE SAN DIEGO YOUTH BASEBALL COUNCIL","04/18/1955","CALIFORNIA","DOMESTIC NONPROFIT","FTB SUSPENDED","*","*","*"
"C0301667","PENINSULA BOATING ASSOCIATION","04/18/1955","CALIFORNIA","DOMESTIC NONPROFIT","FTB SUSPENDED","CHARLES L GOODELL
1050A E DUANE AVE
SUNNYVALE CA 94086","*","906 E ARQUES AVE
SUNNYVALE CA 94086"
"C0301668","OAK GROVE PARENT-TEACHER ASSOCIATION","04/18/1955","CALIFORNIA","DOMESTIC NONPROFIT","DISSOLVED","MARIE HYLAND
901 BAY TREE RD
LA CANADA CA 91011","*","901 BAY TREE RD
LA CANADA CA 91011"
"C0301669","NORTH REDONDO CHURCH OF GOD","04/18/1955","CALIFORNIA","DOMESTIC NONPROFIT","FTB SUSPENDED","*","*","2217 BELMONT LANE
REDONDO BEACH CA 90278"
"C0301670","NAVY FAMILY ASSOCIATES","04/18/1955","CALIFORNIA","DOMESTIC NONPROFIT","FTB SUSPENDED","*","*","*"
"C0301671","THE CALIFORNIA STATE MUZZLE LOADING RIFLE ASSOCIATION","04/18/1955","CALIFORNIA","DOMESTIC NONPROFIT","FTB SUSPENDED","NEYSA MAUREEN BUSH
3216 SMITHLEE DRIVE
SACRAMENTO CA 95827","*","3216 SMITHLEE DRIVE
SACRAMENTO CA 95827"
"C0301672","MIDWOOD MANOR PROPERTY OWNERS ASSOCIATION, INC.","04/18/1955","CALIFORNIA","DOMESTIC NONPROFIT","FTB SUSPENDED","*","*","*"
"C0301673","MERIDIAN TEMPLE ASSOCIATION","04/18/1955","CALIFORNIA","DOMESTIC NONPROFIT","FTB SUSPENDED","*","*","1436 E WINDSOR RD
GLENDALE CA 91205"
"C0301674","LIONS CLUB OF TUSTIN CALIFORNIA","04/18/1955","CALIFORNIA","DOMESTIC NONPROFIT","ACTIVE","DANIEL J DONAHUE
13082 MARCY RANCH ROAD
NORTH TUSTIN CA 92705","*","PO BOX 66
TUSTIN CA 92781"
"C0301676","LAKE CENTER PARENT-TEACHER ASSOCIATION","04/18/1955","CALIFORNIA","DOMESTIC NONPROFIT","FTB SUSPENDED","LYNDA SHORT
10258 JERSEY
SANTA FE SPRINGS CA 90670","*","10503 PIONEER BLVD
SANTA FE SPRINGS CA 90670"
"C0301677","KERN DELTA MILK PRODUCERS ASSOCIATION","04/18/1955","CALIFORNIA","DOMESTIC NONPROFIT","ACTIVE","FRANZ AFFENTRANGER
18107 KRATZMEYER RD
BAKERSFIELD CA 93314","18107 KRATZMEYER RD
BAKERSFIELD CA 93314","18107 KRATZMEYER RD
BAKERSFIELD CA 93314"
"C0301678","GLENDALE-BURBANK LIFE UNDERWRITERS ASSOCIATION, INC.","04/18/1955","CALIFORNIA","DOMESTIC NONPROFIT","FTB SUSPENDED","*","*","1501 E CHEVY CHASE DR
GLENDALE CA 91206"
"C0301679","EEL ROCK COMMUNITY CLUB","04/18/1955","CALIFORNIA","DOMESTIC NONPROFIT","FTB SUSPENDED","*","*","*"
"C0301680","CORNING LITTLE LEAGUE, INC.","04/18/1955","CALIFORNIA","DOMESTIC NONPROFIT","ACTIVE","JESSICA FOX
3634 COLUMBIA AVE
CORNING CA 96021","3634 COLUMBIA AVE
CORNING CA 96021","3634 COLUMBIA AVE
CORNING CA 96021"
"C0301681","CHULA VISTA DOWN-TOWN THIRD AVENUE BUSINESSMEN'S ASSOCIATION","04/18/1955","CALIFORNIA","DOMESTIC NONPROFIT","FTB SUSPENDED","*","*","*"
"C0301682","CALIFORNIA SHORELINE ASSOCIATION","04/18/1955","CALIFORNIA","DOMESTIC NONPROFIT","DISSOLVED","*","*","*"
"C0301683","ASSOCIATED ALLIED BUILDING CONTRACTORS INC.","04/18/1955","CALIFORNIA","DOMESTIC NONPROFIT","FTB SUSPENDED","*","*","*"
"C0301684","WATSONVILLE AMERICAN LITTLE LEAGUE BASEBALL, INC.","04/18/1955","CALIFORNIA","DOMESTIC NONPROFIT","FTB SUSPENDED","*","*","*"
"C0301686","VIVIAN A. MOTEL, INC.","04/21/1955","CALIFORNIA","DOMESTIC STOCK","DISSOLVED","*","*","*"
"C0301687","ALEXANDER WATT & CO. LIMITED","04/19/1955","CANADA","FOREIGN STOCK","FTB FORFEITED","*","*","*"
"C0301689","JAMES MOTOR CENTER, INC.","01/16/1940","NEVADA","FOREIGN STOCK","SURRENDER","RALPH HARRIS
1367 S FIGUEROA
LOS ANGELES CA 90013","*","1350 LONG BEACH BLVD
LONG BEACH CA 90813"
"C0301690","SUNNYVALE GALLENKAMP'S, INC.","04/19/1955","CALIFORNIA","DOMESTIC STOCK","DISSOLVED","*","*","*"
"C0301692","FRESNO MANCHESTER GALLENKAMP'S, INC.","04/19/1955","CALIFORNIA","DOMESTIC STOCK","DISSOLVED","*","*","*"
"C0301694","WINTON JONES CONTRACTOR, INC.","04/19/1955","CALIFORNIA","DOMESTIC STOCK","MERGED OUT","WINTON JONES
1949 ARNOLD INDUSTRIAL WAY
CONCORD CA 94520","1949 ARNOLD INDUSTRIAL WAY
CONCORD CA 94520","1949 ARNOLD INDUSTRIAL WAY
CONCORD CA 94520"
"C0301695","WINTON JONES DEVELOPMENT CO.","04/19/1955","CALIFORNIA","DOMESTIC STOCK","DISSOLVED","OLIN JONES
1320 MT DIABLO BLVD STE E
WALNUT CREEK CA 94596","1320 MT DIABLO BLVD STE E
WALNUT CREEK CA 94596","1320 MT DIABLO BLVD STE E
WALNUT CREEK CA 94596"
"C0301696","CLAYBURN DEVELOPMENT COMPANY","04/19/1955","CALIFORNIA","DOMESTIC STOCK","FTB SUSPENDED","*","*","*"
"C0301699","YORKSHIRE DEVELOPMENT CORPORATION","04/19/1955","CALIFORNIA","DOMESTIC STOCK","FTB SUSPENDED","*","*","*"
"C0301700","WHOLESALE AUTOMOBILE DEALERS AUCTION, INC.","04/19/1955","CALIFORNIA","DOMESTIC STOCK","FTB SUSPENDED","*","*","*"
"C0301701","WEST AIRCRAFT SALES","04/19/1955","CALIFORNIA","DOMESTIC STOCK","FTB SUSPENDED","*","*","*"
"C0301702","JOHNSON, BROWN & SJOBERG BUILDERS, INC.","04/19/1955","CALIFORNIA","DOMESTIC STOCK","FTB SUSPENDED","*","*","*"
"C0301703","WESTERN SALES & SUPPLY CO., INC.","04/19/1955","CALIFORNIA","DOMESTIC STOCK","FTB SUSPENDED","*","*","*"
"C0301705","GENERAL SOUND CONTROL, INC.","04/19/1955","CALIFORNIA","DOMESTIC STOCK","DISSOLVED","*","*","*"
"C0301706","WHITEY'S LODGE, INC.","04/19/1955","CALIFORNIA","DOMESTIC STOCK","DISSOLVED","*","*","*"
"C0301707","VACAVILLE INVESTMENT COMPANY","04/19/1955","CALIFORNIA","DOMESTIC STOCK","DISSOLVED","*","*","*"
"C0301708","SACRAMENTO GOLF CLUB","04/21/1955","CALIFORNIA","DOMESTIC NONPROFIT","SOS SUSPENDED","TOM MARKS
5340 ADELAIDE WAY
SACRAMENTO CA 95841","*","5340 ADELAIDE WAY
SACRAMENTO CA 95841"
"C0301709","ICONIX INCORPORATED","04/19/1955","CALIFORNIA","DOMESTIC STOCK","MERGED OUT","*","*","*"
"C0301714","ASSOCIATION GROUP ADMINISTRATOR","04/19/1955","CALIFORNIA","DOMESTIC STOCK","FTB SUSPENDED","*","*","*"
"C0301715","CAMBLIN STEEL SERVICE COMPANY, INC.","04/19/1955","CALIFORNIA","DOMESTIC STOCK","DISSOLVED","*","*","*"
"C0301716","MEEKS & HOFFMAN, INC.","04/19/1955","CALIFORNIA","DOMESTIC STOCK","FTB SUSPENDED","*","*","*"
"C0301717","SEQUOIA INSURANCE CENTER","04/19/1955","CALIFORNIA","DOMESTIC STOCK","DISSOLVED","*","*","*"
"C0301718","ANACAPA CHINCHILLA, INC.","04/19/1955","CALIFORNIA","DOMESTIC NONPROFIT","DISSOLVED","*","*","*"
"C0301719","A.M.L. BUILDERS, INC.","04/19/1955","CALIFORNIA","DOMESTIC STOCK","FTB SUSPENDED","*","*","*"
"C0301720","AL MEGGS & SON","04/19/1955","CALIFORNIA","DOMESTIC STOCK","FTB SUSPENDED","*","*","*"
"C0301721","JUSTUS, INC.","04/19/1955","CALIFORNIA","DOMESTIC STOCK","DISSOLVED","*","*","*"
"C0301722","COLUMBIA SKY PARK MOBILE HOMES","04/19/1955","CALIFORNIA","DOMESTIC STOCK","DISSOLVED","LOUISE S PEREIRA
10915 NORTH AIRPORT ROAD
COLUMBIA CA 95310","10915 NORTH AIRPORT ROAD
COLUMBIA CA 95310","PO BOX 2015
COLUMBIA CA 95310"
"C0301724","KEWTEE BEAR, INC.","04/19/1955","CALIFORNIA","DOMESTIC STOCK","DISSOLVED","*","*","*"
"C0301726","KO-RI, INC.","04/19/1955","CALIFORNIA","DOMESTIC STOCK","ACTIVE","JOHN T KOSEWIC
826 D STREET
PETALUMA CA 94952","429 HAIGHT ST.
SAN FRANCISCO CA 94117","429 HAIGHT ST.
SAN FRANCISCO CA 94117"
"C0301729","NORDSKOG INDUSTRIES, INC.","04/19/1955","CALIFORNIA","DOMESTIC STOCK","ACTIVE","C T CORPORATION SYSTEM (C0168406)
To find the most current California registered Corporate Agent for Service of Process address and authorized employee(s) information, click the link above and then select the most current 1505 Certificate.","150 OAK PLAZA BLVD
WINSTON-SALEM NC 27105","400 COLLINS ROAD NE
CEDAR RAPIDS IA 52498"
"C0301730","F. & M. PACKING COMPANY","04/19/1955","CALIFORNIA","DOMESTIC STOCK","DISSOLVED","*","*","560 ESTABROOK ST
SAN LEANDRO CA 94577"
"C0301731","EXECUTIVE FLIGHTS, INC.","04/19/1955","CALIFORNIA","DOMESTIC STOCK","DISSOLVED","*","*","622 BLAIR AVENUE
PIEDMONT CA 94611"
"C0301733","ASTER LEAFHOPPER CONTROL COMMITTEE","04/19/1955","CALIFORNIA","DOMESTIC NONPROFIT","FTB SUSPENDED","*","*","*"
"C0301734","CHRISTIAN SCIENCE SOCIETY COLTON, CALIFORNIA","04/19/1955","CALIFORNIA","DOMESTIC NONPROFIT","FTB SUSPENDED","*","*","P. O. BOX 267
COLTON CA 92324"
"C0301735","CHULA VISTA POLICE RELIEF ASSOCIATION","04/19/1955","CALIFORNIA","DOMESTIC NONPROFIT","ACTIVE","KENNETH HICKS
49 THIRD AVE
CHULA VISTA CA 91910","49 THIRD AVE
CHULA VISTA CA 91910","PO BOX 848
CHULA VISTA CA 91912"
"C0301736","THE CHURCH OF JESUS CHRIST OF WESTMORLAND","04/19/1955","CALIFORNIA","DOMESTIC NONPROFIT","ACTIVE","RICHARD L HOLIMAN
376 EAST 7TH STREET
WESTMORLAND CA 92281","299 SOUTH CENTER STREET
WESTMORLAND CA 92281","PO BOX 326
WESTMORLAND CA 92281"
"C0301737","EVANGELICAL LUTHERAN CHURCH OF THE CROSS","04/19/1955","CALIFORNIA","DOMESTIC NONPROFIT","DISSOLVED","LYLE PETERSON
23655 VIA DEL RIO STE B
YORBA LINDA CA 92887","*","23655 VIA DEL RIO STE B
YORBA LINDA CA 92887"
"C0301738","HOPE GUILD, INC.","04/19/1955","CALIFORNIA","DOMESTIC NONPROFIT","FTB SUSPENDED","*","*","*"
"C0301739","JERUSALEM BAPTIST CHURCH OF PALO ALTO","04/19/1955","CALIFORNIA","DOMESTIC NONPROFIT","ACTIVE","JACQUELINE DENESE DIXON
40465 LANDON AVE
FREMONT CA 94538","398 SHERIDAN AVE
PALO ALTO CA 94306","398 SHERIDAN AVE
PALO ALTO CA 94306"
"C0301740","RIALTO CHURCH OF CHRIST","04/19/1955","CALIFORNIA","DOMESTIC NONPROFIT","FTB SUSPENDED","CLARENCE ASHLEY
3548 BOND STREET
SAN BERNARDINO CA 92376","245 W. MERRILL AVE.
RIALTO CA 92376","245 W. MERRILL AVE
RIALTO CA 92376"
"C0301741","TRI-COUNTY RADIO AND TELEVISION ASSOCIATION","04/19/1955","CALIFORNIA","DOMESTIC NONPROFIT","FTB SUSPENDED","*","*","*"
"C0301742","UPPER TEN RADIO CLUB","04/19/1955","CALIFORNIA","DOMESTIC NONPROFIT","FTB SUSPENDED","*","*","*"
"C0301743","THREE RIVERS PLAYERS, INC.","04/19/1955","CALIFORNIA","DOMESTIC NONPROFIT","ACTIVE","STEVEN CRAIG LAMAR
44131 REDBUD TRAIL
THREE RIVERS CA 93271","41763 NORTH FORK DRIVE
THREE RIVERS CA 93271","PO BOX 447
THREE RIVERS CA 93271"
"C0301744","ALAMO HOMES CORP.","04/20/1955","CALIFORNIA","DOMESTIC STOCK","DISSOLVED","*","*","*"
"C0301745","ALAMO TWO HOMES CORP.","04/20/1955","CALIFORNIA","DOMESTIC STOCK","DISSOLVED","*","*","*"
"C0301746","BARONET HOMES CORP.","04/20/1955","CALIFORNIA","DOMESTIC STOCK","DISSOLVED","*","*","*"
"C0301747","BARONET TWO HOME CORP.","04/20/1955","CALIFORNIA","DOMESTIC STOCK","DISSOLVED","*","*","*"
"C0301748","CAMEO HOMES CORP.","04/20/1955","CALIFORNIA","DOMESTIC STOCK","DISSOLVED","*","*","*"
"C0301749","CAMEO TWO HOMES CORP.","04/20/1955","CALIFORNIA","DOMESTIC STOCK","DISSOLVED","*","*","*"
"C0301750","DELTA HOMES CORP.","04/20/1955","CALIFORNIA","DOMESTIC STOCK","MERGED OUT","*","*","*"
"C0301751","DELTA TWO HOMES CORP.","04/20/1955","CALIFORNIA","DOMESTIC STOCK","MERGED OUT","*","*","*"
"C0301756","ILIAD HOMES CORP.","04/20/1955","CALIFORNIA","DOMESTIC STOCK","MERGED OUT","*","*","*"
"C0301757","JUBILEE HOMES CORP.","04/20/1955","CALIFORNIA","DOMESTIC STOCK","DISSOLVED","*","*","*"
"C0301758","DON WILSON BUILDERS","04/20/1955","CALIFORNIA","DOMESTIC STOCK","ACTIVE","THOMAS REED
300 S GRAND A VE 37TH FL
LOS ANGELES CA 90071-3147","23705 CRENSHAW BLVD STE 200
TORRANCE CA 90505","PO BOX 3188
TORRANCE CA 90510"
"C0301759","LOTUS HOMES CORP.","04/20/1955","CALIFORNIA","DOMESTIC STOCK","MERGED OUT","*","*","*"
"C0301761","NOCTURNE HOMES CORP.","04/20/1955","CALIFORNIA","DOMESTIC STOCK","MERGED OUT","*","*","*"
"C0301764","QUAKER HOMES CORP.","04/20/1955","CALIFORNIA","DOMESTIC STOCK","MERGED OUT","*","*","*"
"C0301765","RAMA HOMES CORP.","04/20/1955","CALIFORNIA","DOMESTIC STOCK","MERGED OUT","*","*","*"
"C0301766","SHASTA HOMES CORP.","04/20/1955","CALIFORNIA","DOMESTIC STOCK","DISSOLVED","*","*","*"
"C0301767","TARA HOMES CORP.","04/20/1955","CALIFORNIA","DOMESTIC STOCK","MERGED OUT","*","*","*"
"C0301768","UNITY HOMES CORP.","04/20/1955","CALIFORNIA","DOMESTIC STOCK","DISSOLVED","*","*","*"
"C0301769","VULCAN HOMES CORP.","04/20/1955","CALIFORNIA","DOMESTIC STOCK","MERGED OUT","*","*","*"
"C0301770","WALTON HOMES CORP.","04/20/1955","CALIFORNIA","DOMESTIC STOCK","DISSOLVED","*","*","*"
"C0301771","XENIA HOMES CORP.","04/20/1955","CALIFORNIA","DOMESTIC STOCK","DISSOLVED","*","*","*"
"C0301772","YALA HOMES CORP.","04/20/1955","CALIFORNIA","DOMESTIC STOCK","DISSOLVED","*","*","*"
"C0301773","ZOLA HOMES CORP.","04/20/1955","CALIFORNIA","DOMESTIC STOCK","MERGED OUT","*","*","*"
"C0301774","BLINN SOIL CORP.","04/20/1955","CALIFORNIA","DOMESTIC STOCK","FTB SUSPENDED","*","*","*"
"C0301776","WILMINGTON PIT, INC.","04/20/1955","CALIFORNIA","DOMESTIC STOCK","FTB SUSPENDED","*","*","*"
"C0301777","AMERICAN FLOOR COVERING CO.-BURBANK","04/20/1955","CALIFORNIA","DOMESTIC STOCK","FTB SUSPENDED","*","*","*"
"C0301778","AMERICAN FLOOR COVERING CO.-VALLEY","04/20/1955","CALIFORNIA","DOMESTIC STOCK","FTB SUSPENDED","*","*","*"
"C0301779","AMERICAN FLOOR COVERING CO.-LONG BEACH","04/20/1955","CALIFORNIA","DOMESTIC STOCK","FTB SUSPENDED","*","*","*"
"C0301780","AMERICAN FLOOR COVERING CO.-POMONA","04/20/1955","CALIFORNIA","DOMESTIC STOCK","FTB SUSPENDED","*","*","*"
"C0301781","AMERICAN FLOOR COVERING CO.-LOS ANGELES","04/20/1955","CALIFORNIA","DOMESTIC STOCK","FTB SUSPENDED","*","*","*"
"C0301782","AMERICAN FLOOR COVERING CO.-SANTA MONICA","04/20/1955","CALIFORNIA","DOMESTIC STOCK","FTB SUSPENDED","*","*","*"
"C0301784","SERVICE LINES, INC.","04/22/1955","CALIFORNIA","DOMESTIC STOCK","FTB SUSPENDED","*","*","*"
"C0301786","VISU-ADS CORPORATION","04/20/1955","CALIFORNIA","DOMESTIC STOCK","FTB SUSPENDED","*","*","*"
"C0301787","VAN NUYS PAINT AND WALLPAPER COMPANY","04/20/1955","CALIFORNIA","DOMESTIC STOCK","FTB SUSPENDED","*","*","*"
"C0301788","TAMARACK DEVELOPMENT CORPORATION","04/20/1955","CALIFORNIA","DOMESTIC STOCK","DISSOLVED","GEORGE L. DOBSON
38500 PLUMOSO CIRCLE
PALM DESERT CA 92260","22145 OXNARD STREET
WOODLAND HILLS CA 91367","22145 OXNARD STREET
WOODLAND HILLS CA 91367"
"C0301789","STANDARD DEVELOPMENT CORP.","04/20/1955","CALIFORNIA","DOMESTIC STOCK","MERGED OUT","*","*","*"
"C0301792","NUTWOOD PROPERTIES #2, INC.","04/20/1955","CALIFORNIA","DOMESTIC STOCK","DISSOLVED","*","*","*"
"C0301793","STUDIO AFFILIATE VARIETY ENTERPRISES, INC.","04/20/1955","CALIFORNIA","DOMESTIC NONPROFIT","FTB SUSPENDED","*","*","*"
"C0301794","NUTWOOD PROPERTIES #3, INC.","04/20/1955","CALIFORNIA","DOMESTIC STOCK","DISSOLVED","*","*","*"
"C0301795","NUTWOOD PROPERTIES #4, INC.","04/20/1955","CALIFORNIA","DOMESTIC STOCK","DISSOLVED","*","*","*"
"C0301799","ANTELOPE RUBBISH, INC.","04/20/1955","CALIFORNIA","DOMESTIC STOCK","FTB SUSPENDED","*","*","*"
"C0301800","ANTELOPE VALLEY PUBLISHING COMPANY","04/20/1955","CALIFORNIA","DOMESTIC STOCK","FTB SUSPENDED","*","*","*"
"C0301802","ALTA LOMA EGG ASSOCIATION","04/20/1955","CALIFORNIA","DOMESTIC STOCK","FTB SUSPENDED","*","*","*"
"C0301803","SOMMER-RANDALL CORPORATION","04/20/1955","CALIFORNIA","DOMESTIC STOCK","DISSOLVED","*","*","*"
"C0301804","AMPERE MACHINERY & LUMBER SALES, INC.","04/20/1955","CALIFORNIA","DOMESTIC STOCK","FTB SUSPENDED","*","*","*"
"C0301807","KANE COUNTY DEVELOPMENT CO.","04/20/1955","CALIFORNIA","DOMESTIC STOCK","FTB SUSPENDED","*","*","*"
"C0301808","NELSON LIGHTS, CO.","04/20/1955","CALIFORNIA","DOMESTIC STOCK","FTB SUSPENDED","*","*","2707 EMPIRE AVENUE
BURBANK CA 91504"
"C0301810","STEELE ENTERPRISES, INC.","04/20/1955","CALIFORNIA","DOMESTIC STOCK","ACTIVE","ROBERT T GILBERT
304 N YOSEMITE AVE
OAKDALE CA 95361","4319 JESSUP ROAD
CERES CA 95307","4319 JESSUP ROAD
CERES CA 95307"
"C0301811","SHAMLEY PRODUCTIONS, INC.","04/20/1955","CALIFORNIA","DOMESTIC STOCK","DISSOLVED","*","*","*"
"C0301812","VALLEY TRAVEL SERVICE, INC.","04/20/1955","CALIFORNIA","DOMESTIC STOCK","FTB SUSPENDED","JANOS TAMA
17515 CHATSWORTH ST
GRANADA HILLS CA 91344","*","17515 CHATSWORTH ST
GRANADA HILLS CA 91344"
"C0301813","TRANSPORT SYSTEMS, INC.","04/20/1955","CALIFORNIA","DOMESTIC STOCK","MERGED OUT","*","*","*"
"C0301816","ETIWANDA GAME ASSOCIATION","04/20/1955","CALIFORNIA","DOMESTIC NONPROFIT","SOS SUSPENDED","RON PULONE
355 TEMERA LANE
GLENDORA CA 91740","355 TEMERA LANE
GLENDORA CA 91740","355 TEMERA LANE
GLENDORA CA 91740"
"C0301817","RESURGENCE FOUNDATION","04/20/1955","CALIFORNIA","DOMESTIC NONPROFIT","FTB SUSPENDED","*","*","*"
"C0301818","THE BON AMIS","04/20/1955","CALIFORNIA","DOMESTIC NONPROFIT","FTB SUSPENDED","*","*","*"
"C0301819","JAGUAR ASSOCIATE GROUP","04/20/1955","CALIFORNIA","DOMESTIC NONPROFIT","ACTIVE","DOROTHY SMITH
2357 RICHLAND AVE
SAN JOSE CA 95125","37 CAMPBELL LANE
MENLO PARK CA 94025","37 CAMPBELL LANE
MENLO PARK CA 94025"
"C0301820","LOS ANGELES GEOGRAPHICAL SOCIETY","04/20/1955","CALIFORNIA","DOMESTIC NONPROFIT","ACTIVE","MATT EBINER
1547 EAST PUENTE STREET
COVINA CA 91724","2362 MONTROSE AVE
MONTROSE CA 91020-1418","2362 MONTROSE AVE
MONTROSE CA 91020-1418"
"C0301821","ST. JOHN'S EVANGELICAL LUTHERAN CHURCH OF EL CAJON","04/20/1955","CALIFORNIA","DOMESTIC NONPROFIT","ACTIVE","KATHLEEN S WING
2196 TWISTED OAK LANE
ALPINE CA 91901","1430 MELODY LANE
EL CAJON CA 92019","1430 MELODY LANE
EL CAJON CA 92019"
"C0301822","VOLCANO WILDFLOWER SOCIETY","04/20/1955","CALIFORNIA","DOMESTIC NONPROFIT","FTB SUSPENDED","*","*","*"
"C0301823","SPERRY RAND CORPORATION","04/21/1955","DELAWARE","FOREIGN STOCK","SURRENDER","C T CORPORATION SYSTEM (C0168406)
To find the most current California registered Corporate Agent for Service of Process address and authorized employee(s) information, click the link above and then select the most current 1505 Certificate.","UNISYS WAY STE E8 120
BLUE BELL PA 19424","UNISYS WAY STE E8 120
BLUE BELL PA 19424"
"C0301824","SPUDNUTS, INC.","04/21/1955","UTAH","FOREIGN STOCK","FTB FORFEITED","*","*","450 W 17TH SOUTH
SALT LAKE CY UT 84115"
"C0301825","CHARCO, INC.","04/21/1955","CALIFORNIA","DOMESTIC STOCK","DISSOLVED","*","*","*"
"C0301826","LENALCO, INC.","04/21/1955","CALIFORNIA","DOMESTIC STOCK","DISSOLVED","*","*","*"
"C0301827","STRELCO, INC.","04/21/1955","CALIFORNIA","DOMESTIC STOCK","DISSOLVED","*","*","*"
"C0301828","SYLCO, INC.","04/21/1955","CALIFORNIA","DOMESTIC STOCK","DISSOLVED","*","*","*"
"C0301830","SOCIETY OF AMERICAN MAGICIANS, ASSEMBLY NO. 54, INC.","04/21/1955","CALIFORNIA","DOMESTIC NONPROFIT","FTB SUSPENDED","*","*","*"
"C0301831","WILSHIRE MEDICAL ARTS BUILDING","04/21/1955","CALIFORNIA","DOMESTIC STOCK","DISSOLVED","*","*","9171 WILSHIRE BLVD
BEVERLY HILLS CA 90210"
"C0301832","VALLEY VIEW LAND AND DEVELOPMENT COMPANY, INC.","04/21/1955","CALIFORNIA","DOMESTIC STOCK","DISSOLVED","*","*","*"
"C0301837","UNIVERSE STEAMSHIP CO., INC.","04/21/1955","CALIFORNIA","DOMESTIC STOCK","FTB SUSPENDED","*","*","*"
"C0301838","THRIFTY ASSOCIATES, INC.","04/21/1955","CALIFORNIA","DOMESTIC STOCK","DISSOLVED","*","*","290 MAYWOOD DRIVE
SAN FRANCISCO CA 94127"
"C0301839","STOTT, INC.","04/21/1955","CALIFORNIA","DOMESTIC STOCK","FTB SUSPENDED","*","*","*"
"C0301840","SOUTH GATE INVESTMENT CO.","04/21/1955","CALIFORNIA","DOMESTIC STOCK","FTB SUSPENDED","*","*","*"
"C0301841","CAMPBELL FORD OF GARDEN GROVE, INC.","04/21/1955","CALIFORNIA","DOMESTIC STOCK","MERGED OUT","JOHN B.T. CAMPBELL III
1350 AUTO MALL DR.
SANTA ANA CA 92705","1350 AUTO MALL DR.
SANTA ANA CA 92705","1350 AUTO MALL DR.
SANTA ANA CA 92705"
"C0301842","SERVANTS","04/21/1955","CALIFORNIA","DOMESTIC STOCK","FTB SUSPENDED","*","*","*"
"C0301844","POINSETTIA BEACH, INC.","04/21/1955","CALIFORNIA","DOMESTIC STOCK","FTB SUSPENDED","*","*","PO BOX 488
ENCINITAS CA 92024"
"C0301846","PACIFIC RESEARCH AND DEVELOPMENT CORPORATION","04/21/1955","CALIFORNIA","DOMESTIC STOCK","FTB SUSPENDED","*","*","P. O. BOX 431
LODI CA 95240"
"C0301847","NUTRITIONAL ADDITIVES, INC.","04/21/1955","CALIFORNIA","DOMESTIC STOCK","FTB SUSPENDED","*","*","*"
"C0301848","NURSES TRAINING INSTITUTE","04/21/1955","CALIFORNIA","DOMESTIC STOCK","FTB SUSPENDED","*","*","*"
"C0301852","TEHANEY CONSTRUCTION COMPANY","04/25/1955","CALIFORNIA","DOMESTIC STOCK","ACTIVE","DANIEL J. TEHANEY
830 WOODSIDE RD #3-A
REDWOOD CITY CA 94061","830 WOODSIDE RD #3-A
REDWOOD CITY CA 94061","830 WOODSIDE RD #3-A
REDWOOD CITY CA 94061"
"C0301857","DYNAMIC DEVELOPMENT CO.","11/24/1970","CALIFORNIA","DOMESTIC STOCK","ACTIVE","SHERRATT REICHER
3200 DANVILLE BLVD STE 200
ALAMO CA 94507","3200 DANVILLE BLVD STE 200
ALAMO CA 94507","3200 DANVILLE BLVD STE 200
ALAMO CA 94507"
"C0301860","BUSINESS INVESTMENTS COMPANY","04/21/1955","CALIFORNIA","DOMESTIC STOCK","DISSOLVED","RONALD S. HARTWICK
523 WEST SIXTH ST., #1134
LOS ANGELES CA 90014","875 COMSTOCK AVE., STE. 12E
LOS ANGELES CA 90024-2571","875 COMSTOCK AVE., STE. 12E
LOS ANGELES CA 90024-2571"
"C0301861","CONTRACT ADJUSTMENT CO.","04/21/1955","CALIFORNIA","DOMESTIC STOCK","FTB SUSPENDED","*","*","*"
"C0301862","DECOR PARTY SUPPLIES, INC.","04/21/1955","CALIFORNIA","DOMESTIC STOCK","ACTIVE","JAMES ROBERT HABBEN
2052 W. LA HABRA BLVD
LA HABRA CA 90631","2052 W. LA HABRA BLVD
LA HABRA CA 90631","2052 W. LA HABRA BLVD
LA HABRA CA 90631"
"C0301863","CHALLEN, INC.","04/21/1955","CALIFORNIA","DOMESTIC STOCK","DISSOLVED","*","*","*"
"C0301864","BON-LEE-GRAY CORPORATION","04/21/1955","CALIFORNIA","DOMESTIC STOCK","FTB SUSPENDED","*","*","*"
"C0301865","A AND D ELECTRIC, INCORPORATED","04/21/1955","CALIFORNIA","DOMESTIC STOCK","FTB SUSPENDED","*","*","10236 VAN RUITEN ST.
BELLFLOWER CA 90706"
"C0301866","W. V. N. PRESS, INC.","04/21/1955","CALIFORNIA","DOMESTIC STOCK","FTB SUSPENDED","*","*","*"
"C0301867","1350 LAUREL, INC.","04/21/1955","CALIFORNIA","DOMESTIC STOCK","DISSOLVED","*","*","*"
"C0301869","FIRST CHURCH OF CHRIST, SCIENTIST, BOLINAS","04/21/1955","CALIFORNIA","DOMESTIC NONPROFIT","FTB SUSPENDED","*","*","P. O. BOX 295
BOLINAS CA 94924"
"C0301870","AUTOMOTIVE ENTERPRISES INC.","04/21/1955","CALIFORNIA","DOMESTIC STOCK","FTB SUSPENDED","*","*","*"
"C0301871","BENEFICIAL FINANCE CO. OF SUNNYVALE","04/22/1955","DELAWARE","FOREIGN STOCK","MERGED OUT","*","*","200 SOUTH ST
MORRISTOWN NJ 07960"
